"1607","Svanire","1","Come Invisibilità per 1 round/livello (5 max)"
"1608","Tamburi Tonanti","3","1d8 danni/livello e Prono a terra"
"1609","Tavola Silente","2","Concede intimità smorzando i suoni che lasciano l'area"
"1610","Telecinesi","5","Sposta un oggetto, attacca una creatura o lancia un oggetto o una creatura"
"1611","Telecinesi (Mitico)","5","Sposta un oggetto, attacca una creatura o lancia un oggetto o una creatura"
"1612","Teletrasporto","5","Trasporta istantaneamente a una distanza di 150 km/livello"
"1613","Teletrasporto degli Oggetti","7","Come Teletrasporto ma ha effetto su un oggetto toccato"
"1614","Teletrasporto Interplanetario","9","Teletrasporta verso un altro pianeta"
"1615","Teletrasporto nel Cristallo di Ghiaccio","6","Il soggetto viene ibernato e poi teletrasportato"
"1616","Teletrasporto Superiore","7","Come Teletrasporto, ma senza limiti di raggio d’azione e senza possibilità di arrivare fuori bersaglio"
"1617","Tempesta di Cenere","3","Ostacola la visuale e il movimento"
"1618","Tempesta di Fuoco","8","Infligge 1d6 danni da fuoco/livello"
"1619","Tempesta di Fuoco (Mitico)P","8","Infligge 1d8 danni da fuoco/livello"
"1620","Tempesta di Ghiaccio","4","La grandine infligge 5d6 danni in un cilindro ampio 12 m"
"1621","Tempesta di Ghiaccio (Mitico)P","4","La grandine infligge 4d8+3d6 danni in un cilindro ampio 12 m"
"1622","Tempesta di Nevischio","3","Ostacola la visione e il movimento"
"1623","Tempesta di Vendetta","9","Tempesta di pioggia acida, fulmini e grandine"
"1624","Tempesta di Vendetta (Mitico)P","9","Tempesta di pioggia acida, fulmini e grandine"
"1625","Tempesta Infettiva","7","Una nube infesta le creature come Contagio"
"1626","Tempesta Vulcanica","4","Rocce roventi che infliggono 5d6 danni"
"1627","Tentacoli Neri","4","Tentacoli lottano con quanti si trovano in una propagazione di 6 m"
"1628","Tentacoli Neri (Mitico)P","4","Tentacoli lottano con quanti si trovano in una propagazione di 6 m"
"1629","Terraformare","7","L'incantatore altera il terreno e il clima dell'area in un nuovo tipo di terreno e clima appropriato al pianeta o piano"
"1630","Terra Maledetta","9","Le piante muoiono, le creature vivente contraggono malattie e le creature morte risorgono come zombi"
"1631","Terremoto","8","Un tremito intenso scuote la terra in un raggio di 24 m"
"1632","Terremoto (Mitico)P","8","Un tremito intenso scuote la terra in un raggio di 24 m"
"1633","Terreno Illusorio","4","Fa apparire un tipo di terreno come un altro tipo (campi in foreste e così via)"
"1634","Terribile Rimorso","4","La creatura è costretta a ferirsi"
"1635","Teschio Ridente","3","Come Bocca Magica, gli astanti sono Scossi"
"1636","Teschio Sentinella","1","Si riattivano i sensi di una testa mozzata creando una rivoltante sentinella"
"1637","Testimoniare","3","Si vede e si sente con occhi e orecchie del bersaglio"
"1638","Tiro Lungo","1","Conferisce bonus +3 metri all'incremento di gittata di qualsiasi arma"
"1639","Tocco Assorbente","3","L’incantatore assorbe un oggetto per 1 giorno/livello"
"1640","Tocco Calcificante","4","Il proprio tocco rallenta il bersaglio e infligge 1d4 danni a Destrezza"
"1641","Tocco Corrosivo","1","Attacco a contatto che infligge 1d4 danni da acido per livello"
"1642","Tocco del Ghoul","2","Paralizza un soggetto, che emana un fetore tale che rende infermi quanti gli sono vicini"
"1643","Tocco del Mare","1","La velocità di Nuotare diventa 9 m"
"1644","Tocco del Vampiro","3","Attacco di contatto che infligge 1d6 danni ogni 2 livelli; l’incantatore guadagna i danni inflitti come Punti Ferita Temporanei"
"1645","Tocco del Vampiro (Mitico)","3","Attacco di contatto che infligge 1d8 danni ogni 2 livelli, i danni inflitti si guadagnano come Punti Ferita Temporanei"
"1646","Tocco di Affaticamento","0","Attacco di contatto rende Affaticato un bersaglio"
"1647","Tocco di Combustione","1","Un attacco di contatto in mischia riuscito fa sì che il bersaglio avvampi in una violenta vampata di fiamme"
"1648","Tocco di Fanghiglia","4","Si infesta un bersaglio con fanghiglia verde"
"1649","Tocco di Goffaggine","1","Il soggetto perde 1d6+1 Destrezza/2 livelli e cade Prono"
"1650","Tocco di Idiozia","2","Il soggetto subisce penalità 1d6 a Intelligenza, Saggezza e Carisma"
"1651","Tocco Elementale","2","Attacco di contatto che infligge danni da energia"
"1652","Tocco Gelido","1","1 tocco/livello infligge 1d6 danni e la possibilità di 1 danno a Forza"
"1653","Tocco Glaciale","2","Il bersaglio subisce danni da freddo ed è Barcollante"
"1654","Tocco Mutagenico","4","Si può passare una versione più debole del proprio Mutageno a un'altra creatura"
"1655","Tocco Sfigurante","2","Il bersaglio viene sfigurato"
"1656","Tocco Sfigurante (Mitico)P","2","Il bersaglio viene sfigurato"
"1657","Tono Angosciante","2","Il suono debilita 1d4 creature"
"1658","Torcia della Scoperta","2","L'oggetto toccato emana una luce intensa, conferendo bonus a Intuizione e Percezione"
"1659","Torrente Idraulico","3","Crea un torrente d’acqua che spinge tutte le creature sul suo percorso"
"1660","Torrente Idraulico (Mitico)P","3","Crea un torrente d’acqua che spinge tutte le creature sul suo percorso"
"1661","Traccia Nauseante","3","La creatura lascia una traccia di Nube Maleodorante"
"1662","Traccia Olfattiva","2","Lascia tracce per gli alleati"
"1663","Traccia Residua","1","Descrive l’aspetto della creatura attraverso l’impronta"
"1664","Trama Ipnotica","2","Affascina 2d4 + livello DV di creature"
"1665","Trama Iridescente","4","Le luci affascinano 24 DV di creature"
"1666","Trama Scintillante","8","Colori contorti che stordiscono, rendono confusi o privi di sensi"
"1667","Trance Animale","2","Affascina 2d6 DV di animali"
"1668","Trance da Battaglia","3","Ci si trasforma in una risoluta forza della distruzione"
"1669","Trance da Battaglia (Mitico)P","3","Ci si trasforma in una risoluta forza della distruzione"
"1670","Tranquillità Euforica","8","Rende una singola creatura pacifica e amichevole"
"1671","Transizione Eterea","7","L’incantatore diventa Etereo per 1 round/livello"
"1672","Trappola di Fuoco","4","Gli oggetti aperti infliggono 1d4 danni +1/livello"
"1673","Trappola Fantasma","2","Fa sembrare che un oggetto sia protetto da una trappola"
"1674","Trascrivere con il Sangue","2","Si apprende un incantesimo dal sangue del bersaglio"
"1675","Trasferimento Divino","3","Trasferisce punti ferita e conferisce RD/male alla creatura bersaglio"
"1676","Trasforma Bastone","7","Il proprio bastone diventa un Treant"
"1677","Trasforma Bastone (Mitico)P","7","Il proprio bastone diventa un Treant (Mitico)"
"1678","Trasformazione","9","Permette di trasformarsi in qualsiasi creatura e di cambiare forma una volta per round"
"1679","Trasformazione Arcana","6","Si ottengono bonus di combattimento"
"1680","Trasformazione Arcana (Mitico)","6","Si ottengono bonus di combattimento"
"1681","Trasformazione Curativa","5","Si ottiene nuovo vigore quando si è vicini alla morte"
"1682","Trasformazione Perfetta","2","Rende perfetto un oggetto normale"
"1683","Traslazione Arborea","4","Si può passare da un albero a un altro anche molto distante"
"1684","Trasmutare Fango in Roccia","5","Trasforma 2 cubi con spigolo di 3 m/livello"
"1685","Trasmutare Metallo in Legno","7","Il metallo nel raggio di 12 m diventa legno"
"1686","Trasmutare Pozione in Veleno","2","Sputa veleno su un’arma dopo aver bevuto una pozione"
"1687","Trasmutare Roccia in Fango","5","Trasforma 2 cubi con spigolo di 3 m/livello"
"1688","Trasmutare Sangue in Acido","9","Il bersaglio subisce danni da acido ogni round, e i suoi attaccanti subiscono danni da acido"
"1689","Trasporto Speculare","4","Lo specchio diventa una Porta Dimensionale multiuso"
"1690","Trasporto Vegetale","6","Ci si muove istantaneamente da una pianta all’altra della stessa specie"
"1691","Triplice Aspetto","5","Si appare più vecchi o più giovani"
"1692","Trovare Preda","4","Si può intuire se una particolare creatura si trova entro 30 km"
"1693","Trucco della Corda","2","Fino a 8 creature possono nascondersi in uno spazio extradimensionale"
"1694","Tsunami","9","Un’enorme onda che distrugge e spazza via tutto ciò che incontra sul suo percorso"
"1695","Tsunami (Mitico)P","9","Un’enorme onda che distrugge e spazza via tutto ciò che incontra sul suo percorso"
"1696","Turbine","8","Un ciclone infligge danni e porta via creature"
"1697","Turbine (Mitico)P","8","Un ciclone infligge danni e porta via creature"
"1698","Tutto è Cibo","2","Trasforma in cibo oggetti fino a 0,5 kg/livello"
"1699","Ululato del Cacciatore","1","Si considerano i nemici come prescelti per 1 round/livello"
"1700","Unto","1","Rende scivoloso un quadrato con lato di 3 m o un oggetto"
"1701","Unto (Mitico)P","1","Rende scivoloso un quadrato con lato di 3 m o un oggetto"
"1702","Untore","5","Gli attacchi del bersaglio portano febbre lurida"
"1703","Urlo Primordiale","4","Libera l'incantatore da effetti di ammaliamento e di paralisi"
"1704","Urlo Sonico","2","Crea un cono di suono dannoso a volontà"
"1705","Urlo Spacca Timpani","1","Infligge danni sonori e Frastorna"
"1706","Urlo Spacca Timpani (Mitico)P","1","Infligge danni sonori e Frastorna"
"1707","Uscita di Scena","5","Il bardo e i suoi alleati fuggono da una situazione critica teletrasportandosi al sicuro"
"1708","Vampata di Sangue","2","Le creature nell'area dell'aura dell'incantatore prendono fuoco a contatto con l'aria"
"1709","Vedere Invisibilità","2","Rivela le creature o gli oggetti invisibili"
"1710","Vedere Allineamento","1","Scelto un allineamento, alla propria vista, le creature e gli oggetti con quell'allineamento emettono una luminosità spettrale"
"1711","Veleno","4","A contatto, infligge 1d3 danni a Cos, 1/round per 6 round"
"1712","Veleno Pernicioso","2","Il soggetto subisce penalità -4 contro Veleno"
"1713","Veleno Pernicioso (Mitico)P","2","Il soggetto subisce penalità -4 contro Veleno"
"1714","Velo","6","Cambia l’aspetto di un gruppo di creature"
"1715","Velo dei Cieli","1","Ci si circonda di un velo di energia positiva, che protegge dai danni degli Esterni malvagi"
"1716","Velo del Villaggio","5","Si lancia un'illusione su un'area"
"1717","Velo di Energia Positiva","1","+2 alla CA e +2 ai Tiri Salvezza contro i non morti"
"1718","Velo Lunare","7","Dissipa la luce e ritrasforma i licantropi"
"1719","Velo Ripugnante","3","Rende Nauseate e/o Inferme le creature deboli"
"1720","Velocità","3","Una creatura/livello si muove più veloce, bonus +1 ai Tiri per Colpire, alla CA e ai Tiri Salvezza su Riflessi"
"1721","Velocità (Mitico)P","3","1 creatura/livello si muove più veloce ottenendo bonus +1 a Tiri per Colpire CA e Tiri Salvezza Riflessi e un'azione di movimento addizionale per round"
"1722","Vendetta Fantasma","7","Il fantasma del cadavere dà la caccia al suo assassino"
"1723","Venti di Vendetta","9","Permette di volare e attaccare col vento"
"1724","Venti Erosivi","7","I venti bloccano la visuale ed infliggono 1d6 danni"
"1725","Venti Erosivi (Mitico)P","7","I venti bloccano la visuale ed infliggono 4d8 danni"
"1726","Venti Mutevoli","5","Barriere di vento bloccano gli attacchi"
"1727","Vento Sussurrante","2","Invia un breve messaggio a 1,5 km/livello"
"1728","Ventriloquio","1","La voce risuona lontana per 1 minuto/livello"
"1729","Vera Forma","4","Rimuove gli effetti di metamorfosi"
"1730","Vera Forma (Mitico)P","4","Rimuove gli effetti di metamorfosi"
"1731","Veste del Campione","2","Un'armatura o uno scudo ottiene bonus di potenziamento +4 ogni 4 livelli"
"1732","Veste Magica","3","Un’armatura o uno scudo ottiene bonus di potenziamento +1 ogni 4 livelli"
"1733","Veste Magica (Mitico)P","3","Un’armatura o uno scudo ottiene bonus di potenziamento +1 ogni 4 livelli"
"1734","Vibrazione Armonica","6","Infligge 2d10 danni per round alle strutture isolate"
"1735","Vigilanza e Interdizione","6","Una serie di difese magiche per proteggere un’area"
"1736","Vigilanza e Interdizione (Mitico)P","6","Una serie di difese magiche per proteggere un’area"
"1737","Vigore Persistente","4","Si ottiene Guarigione Rapida 2, immunità al Sanguinamento e recupero più veloce da Malattie e Veleni"
"1738","Vincolare alla Terra","2","Le aree di terreno in pietra e in terra per il soggetto funzionano come un pantano pronto ad inghiottirlo"
"1739","Vincolare alla Terra di Massa","6","Le aree di terreno in pietra e in terra per i soggetti funzionano come un pantano pronto ad inghiottirli"
"1740","Violare Armatura","3","Come Santificare Armatura, ma si ottiene RD 5/bene quando si usa Giudizio o Punire"
"1741","Violare Armatura (Mitico)P","3","+1 a CA/4 livelli (max +5), si ottiene RD 5/bene"
"1742","Virtù","0","Il soggetto ottiene 1 pf temporaneo"
"1743","Visione","7","Come Conoscenza delle Leggende, ma più rapido"
"1744","Visione dell'Aura","3","Permette di vedere le auree di allineamento"
"1745","Visione dell'Inferno","3","Illusione ad area che rende Scossi"
"1746","Visione del Vero","6","Permette di vedere tutte le cose per quello che sono veramente"
"1747","Visione della Morte","1","Determina le condizioni dei soggetti in fin di vita nel raggio di 9 m"
"1748","Visione Falsa","5","Inganna lo scrutamento con un’illusione"
"1749","Vista Arcana","3","Permette di vedere le aure magiche"
"1750","Vista Arcana Superiore","7","Come Vista Arcana, ma rivela anche gli effetti magici sulle creature e sugli oggetti"
"1751","Vita Falsata","2","Si ottengono 1d10 Punti Ferita Temporanei +1/livello (max +10)"
"1752","Vita Falsata (Mitico)","2","Si ottengono 2d8 Punti Ferita Temporanei +2/livello (max +20)"
"1753","Vita Falsata Superiore","4","Si ottengono 2d10 pf + 1/liv temporanei"
"1754","Volare","3","Il soggetto Vola con una velocità di 18 m"
"1755","Volare (Mitico)P","3","Il soggetto Vola con una velocità di 36 m"
"1756","Volare di Massa","7","Una creatura/livello ottiene la capacità di volare"
"1757","Volo Giornaliero","5","Permette di Volare con una velocità di 12 m e si può andare veloci nelle lunghe distanze"
"1758","Vomitare Sciame","2","Produce uno sciame di ragni che combatte per l’incantatore"
"1759","Vortice","7","Crea un gorgo nell’acqua"
"1760","Voto di Pace","4","Conferisce +5 alla CA e RD 10/male; non si può attaccare"
"1761","Voto di Pace (Mitico)","4","Conferisce +5 alla CA e RD 10/male; non si può attaccare"
"1762","Voto Sacrificale","4","Si subiscono i danni per un alleato per diversi round"
"1763","Vulnerabilità alla Fattura","1","Riusa una Fattura su uno specifico bersaglio"
"1764","Vuoto di Memoria","1","Il soggetto dimentica gli eventi dal suo ultimo turno"
"1765","Vuoto di Memoria (Mitico)P","1","Il soggetto dimentica gli eventi dei suoi ultimi due turni"
"1766","Vuoto Mentale","8","Il soggetto è immune a magie mentali/emozionali e allo scrutamento"
"1767","Vuoto Mentale Collettivo","9","Come Vuoto Mentale, ma si può suddividere la durata tra le creature toccate"
"1768","Zanna Magica","1","Un’arma naturale del soggetto ottiene bonus +1 ai tiri per colpire e per i danni"
"1769","Zanna Magica (Mitico)","1","Le armi naturali di un soggetto hanno bonus +1 ad attacchi e danni"
"1770","Zanna Magica Superiore","3","Un’arma naturale del soggetto ottiene bonus +1 ai tiri per colpire e per i danni ogni 4 livelli (max +5)"
"1771","Zanna Magica Superiore (Mitico)P","3","Le armi naturali di un soggetto hanno bonus +1 ogni 4 livelli (max +5) ad attacchi e danni"
"1772","Zona di Silenzio","4","Impedisce a quanti ascoltano di origliare le conversazioni"
"1773","Zona di Verità","2","I soggetti all'interno del raggio di azione non possono mentire"
